Instance,m,n,Objective,Distance,Time,TotalIteration,ElapsedTime,AlgFlag
3_18,3,18,199.19,98.3791,3.60114,20000,8.94462,1
3_18,3,18,199.19,98.3791,3.60114,20000,8.73331,1
3_18,3,18,199.19,98.3791,3.60114,20000,8.79219,1
3_18,3,18,197.599,95.1974,3.5216,20000,8.78043,1
3_18,3,18,197.599,95.1974,3.5216,20000,9.22849,1
3_18,3,18,197.599,95.1974,3.5216,20000,8.83973,1
3_18,3,18,197.599,95.1974,3.5216,20000,9.04834,1
3_18,3,18,197.917,95.8345,3.53753,20000,8.55962,1
3_19,3,19,196.883,93.7664,3.61916,20000,10.9271,1
3_19,3,19,198.373,96.747,3.69367,20000,9.47243,1
3_19,3,19,197.718,95.4358,3.6609,20000,9.45235,1
3_19,3,19,196.896,93.7919,3.6198,20000,9.49243,1
3_19,3,19,198.842,97.6838,3.71709,20000,9.50924,1
3_19,3,19,198.194,96.3873,3.68468,20000,9.44038,1
3_19,3,19,198.833,97.6654,3.71664,20000,9.32046,1
3_19,3,19,196.829,93.6571,3.61643,20000,9.58878,1
3_19,3,19,197.509,95.0179,3.65045,20000,9.42915,1
3_19,3,19,198.097,96.1938,3.67984,20000,10.6401,1
3_20,3,20,200.846,101.693,3.61731,20000,9.7691,1
3_20,3,20,198.836,97.6724,3.51681,20000,10.0711,1
3_20,3,20,198.836,97.6724,3.51681,20000,9.90067,1
3_20,3,20,200.662,101.324,3.6081,20000,9.76556,1
3_20,3,20,201.955,103.911,3.67277,20000,9.69506,1
3_20,3,20,200.662,101.324,3.6081,20000,9.86232,1
3_20,3,20,198.836,97.6724,3.51681,20000,9.59059,1
3_20,3,20,200.846,101.693,3.61731,20000,9.63339,1
3_20,3,20,202.16,104.32,3.683,20000,10.1498,1
3_20,3,20,197.101,94.2014,3.43004,20000,9.66506,1
4_5,4,5,67.3024,34.6048,1.19012,20000,2.40521,1
4_5,4,5,67.3024,34.6048,1.19012,20000,2.40684,1
4_5,4,5,67.3024,34.6048,1.19012,20000,2.3764,1
4_5,4,5,67.3024,34.6048,1.19012,20000,2.41262,1
4_5,4,5,67.3024,34.6048,1.19012,20000,2.40061,1
4_5,4,5,67.3024,34.6048,1.19012,20000,2.43613,1
4_5,4,5,67.3024,34.6048,1.19012,20000,2.40552,1
4_5,4,5,67.3024,34.6048,1.19012,20000,2.39931,1
4_5,4,5,67.3024,34.6048,1.19012,20000,2.40403,1
4_5,4,5,67.3024,34.6048,1.19012,20000,2.41885,1
4_6,4,6,78.0244,56.0488,1.75122,20000,2.61934,1
4_6,4,6,78.0244,56.0488,1.75122,20000,2.64721,1
4_6,4,6,78.0244,56.0488,1.75122,20000,2.64306,1
4_6,4,6,78.0244,56.0488,1.75122,20000,2.62957,1
4_6,4,6,78.0244,56.0488,1.75122,20000,2.66858,1
4_6,4,6,78.0244,56.0488,1.75122,20000,2.63359,1
4_6,4,6,78.0244,56.0488,1.75122,20000,2.61917,1
4_6,4,6,78.0244,56.0488,1.75122,20000,2.64907,1
4_6,4,6,78.0244,56.0488,1.75122,20000,2.68159,1
4_6,4,6,78.0244,56.0488,1.75122,20000,2.61444,1
4_7,4,7,78.1791,56.3583,1.86729,20000,2.84719,1
4_7,4,7,78.1791,56.3583,1.86729,20000,2.89804,1
4_7,4,7,78.1791,56.3583,1.86729,20000,2.96741,1
4_7,4,7,78.1791,56.3583,1.86729,20000,3.18255,1
4_7,4,7,78.1791,56.3583,1.86729,20000,3.35619,1
4_7,4,7,78.1791,56.3583,1.86729,20000,2.89465,1
4_7,4,7,78.1791,56.3583,1.86729,20000,3.07642,1
4_7,4,7,78.1791,56.3583,1.86729,20000,3.1332,1
4_7,4,7,78.1791,56.3583,1.86729,20000,3.13468,1
4_7,4,7,78.1791,56.3583,1.86729,20000,3.73392,1
4_8,4,8,69.6393,39.2787,1.5403,20000,3.24567,1
4_8,4,8,69.6393,39.2787,1.5403,20000,3.19367,1
4_8,4,8,69.6393,39.2787,1.5403,20000,3.15589,1
4_8,4,8,69.6393,39.2787,1.5403,20000,3.16168,1
4_8,4,8,69.6393,39.2787,1.5403,20000,3.18692,1
4_8,4,8,69.6393,39.2787,1.5403,20000,3.15247,1
4_8,4,8,69.6393,39.2787,1.5403,20000,3.19341,1
4_8,4,8,69.6393,39.2787,1.5403,20000,3.14175,1
4_8,4,8,69.6393,39.2787,1.5403,20000,3.17824,1
4_8,4,8,69.6393,39.2787,1.5403,20000,3.15303,1
4_9,4,9,133.777,67.5543,2.26386,20000,4.67559,1
4_9,4,9,133.777,67.5543,2.26386,20000,4.61706,1
4_9,4,9,133.777,67.5543,2.26386,20000,4.71728,1
4_9,4,9,133.777,67.5543,2.26386,20000,4.70098,1
4_9,4,9,133.777,67.5543,2.26386,20000,4.65991,1
4_9,4,9,133.777,67.5543,2.26386,20000,4.61993,1
4_9,4,9,133.777,67.5543,2.26386,20000,4.61869,1
4_9,4,9,133.777,67.5543,2.26386,20000,4.62915,1
4_9,4,9,133.777,67.5543,2.26386,20000,4.63489,1
4_9,4,9,133.777,67.5543,2.26386,20000,4.67879,1
4_10,4,10,135.094,70.187,2.32134,20000,6.32928,1
4_10,4,10,135.094,70.187,2.32134,20000,6.05282,1
4_10,4,10,135.094,70.187,2.32134,20000,6.44242,1
4_10,4,10,135.094,70.187,2.32134,20000,6.39746,1
4_10,4,10,135.094,70.187,2.32134,20000,6.30794,1
4_10,4,10,135.094,70.187,2.32134,20000,6.09849,1
4_10,4,10,135.094,70.187,2.32134,20000,6.10034,1
4_10,4,10,135.094,70.187,2.32134,20000,6.36231,1
4_10,4,10,135.094,70.187,2.32134,20000,6.39232,1
4_10,4,10,135.094,70.187,2.32134,20000,6.03398,1
4_11,4,11,131.347,62.6934,2.29233,20000,6.32561,1
4_11,4,11,131.347,62.6934,2.29233,20000,6.2825,1
4_11,4,11,131.347,62.6934,2.29233,20000,6.38258,1
4_11,4,11,131.384,62.7671,2.29418,20000,6.28932,1
4_11,4,11,131.347,62.6934,2.29233,20000,6.23152,1
4_11,4,11,131.347,62.6934,2.29233,20000,6.40821,1
4_11,4,11,131.347,62.6934,2.29233,20000,6.22962,1
4_11,4,11,131.347,62.6934,2.29233,20000,6.22424,1
4_11,4,11,131.347,62.6934,2.29233,20000,6.25171,1
4_11,4,11,131.347,62.6934,2.29233,20000,6.41387,1
4_12,4,12,132.337,64.6747,2.46687,20000,6.82285,1
4_12,4,12,132.337,64.6747,2.46687,20000,6.66437,1
4_12,4,12,132.337,64.6747,2.46687,20000,6.89328,1
4_12,4,12,132.337,64.6747,2.46687,20000,6.66174,1
4_12,4,12,132.337,64.6747,2.46687,20000,6.85729,1
4_12,4,12,132.337,64.6747,2.46687,20000,6.80282,1
4_12,4,12,132.337,64.6747,2.46687,20000,6.75964,1
4_12,4,12,132.337,64.6747,2.46687,20000,6.67553,1
4_12,4,12,132.337,64.6747,2.46687,20000,6.75465,1
4_12,4,12,132.337,64.6747,2.46687,20000,6.77865,1
4_13,4,13,137.106,74.2122,2.76364,20000,6.85238,1
4_13,4,13,137.106,74.2122,2.76364,20000,7.01478,1
4_13,4,13,137.106,74.2122,2.76364,20000,7.03671,1
4_13,4,13,137.106,74.2122,2.76364,20000,6.94469,1
4_13,4,13,137.106,74.2122,2.76364,20000,7.02417,1
4_13,4,13,137.106,74.2122,2.76364,20000,6.89896,1
4_13,4,13,137.106,74.2122,2.76364,20000,6.904,1
4_13,4,13,137.106,74.2122,2.76364,20000,7.07043,1
4_13,4,13,137.106,74.2122,2.76364,20000,6.93945,1
4_13,4,13,137.106,74.2122,2.76364,20000,6.93553,1
4_14,4,14,190.617,81.2345,3.0642,20000,8.02771,1
4_14,4,14,190.617,81.2345,3.0642,20000,7.30767,1
4_14,4,14,188.982,77.9643,2.98244,20000,8.14959,1
4_14,4,14,190.617,81.2345,3.0642,20000,8.28935,1
4_14,4,14,188.982,77.9643,2.98244,20000,7.69219,1
4_14,4,14,188.982,77.9643,2.98244,20000,8.01199,1
4_14,4,14,190.617,81.2345,3.0642,20000,8.07212,1
4_14,4,14,190.617,81.2345,3.0642,20000,8.02625,1
4_14,4,14,190.617,81.2345,3.0642,20000,7.42314,1
4_14,4,14,190.617,81.2345,3.0642,20000,7.94487,1
4_15,4,15,139.143,78.2859,2.89881,20000,7.96108,1
4_15,4,15,139.143,78.2859,2.89881,20000,8.11904,1
4_15,4,15,139.143,78.2859,2.89881,20000,8.10804,1
4_15,4,15,139.143,78.2859,2.89881,20000,8.12251,1
4_15,4,15,139.143,78.2859,2.89881,20000,8.09168,1
4_15,4,15,139.143,78.2859,2.89881,20000,8.07078,1
4_15,4,15,139.143,78.2859,2.89881,20000,8.0694,1
4_15,4,15,139.143,78.2859,2.89881,20000,8.01698,1
4_15,4,15,139.143,78.2859,2.89881,20000,8.02883,1
