Instance,M,N,Objective,Distance,Time,TotalIteration,ElapsedTime,AlgFlag
3_15,3,15,203.027,106.053,3.75133,1000000,8.98151,3
3_15,3,15,205.079,110.159,3.85397,1000000,180.621,3
3_15,3,15,201.434,102.868,3.67171,1000000,180.99,3
3_15,3,15,203.16,106.32,3.758,1000000,9.03717,3
3_15,3,15,200.617,101.234,3.63086,1000000,8.88102,3
3_15,3,15,202.044,104.087,3.70218,1000000,9.03344,3
3_15,3,15,202.045,104.089,3.70224,1000000,9.11064,3
3_15,3,15,204.966,109.931,3.84829,1000000,180.796,3
3_15,3,15,200.452,100.904,3.62259,1000000,8.75284,3
3_15,3,15,200.793,101.587,3.63967,1000000,180.133,3
3_16,3,16,153.923,107.846,3.75447,1000000,94.3097,3
3_16,3,16,152.015,104.03,3.65908,1000000,7.90012,3
3_16,3,16,154.891,109.782,3.80289,1000000,94.9701,3
3_16,3,16,151.458,102.916,3.63125,1000000,7.92676,3
3_16,3,16,154.873,109.747,3.80201,1000000,94.3023,3
3_16,3,16,154.329,108.658,3.77479,1000000,94.2865,3
3_16,3,16,154.427,108.854,3.77968,1000000,7.96703,3
3_16,3,16,154.99,109.98,3.80784,1000000,93.9852,3
3_16,3,16,152.98,105.961,3.70735,1000000,94.3992,3
3_16,3,16,152.43,104.86,3.67983,1000000,94.6921,3
3_17,3,17,212.829,125.658,4.27478,1000000,9.57702,3
3_17,3,17,208.962,117.924,4.08144,1000000,9.72718,3
3_17,3,17,207.576,115.152,4.01214,1000000,9.5454,3
3_17,3,17,212.582,125.164,4.26244,1000000,9.2724,3
3_17,3,17,210.916,121.832,4.17914,1000000,277.344,3
3_17,3,17,209.128,118.257,4.08976,1000000,9.14085,3
3_17,3,17,209.492,118.984,4.10793,1000000,9.61677,3
3_17,3,17,205.87,111.741,3.92685,1000000,9.56172,3
3_17,3,17,211.504,123.008,4.20854,1000000,9.46893,3
3_17,3,17,210.367,120.735,4.15171,1000000,279.819,3
3_18,3,18,208.601,117.202,4.07173,1000000,278.82,3
3_18,3,18,212.186,124.372,4.25097,1000000,277.075,3
3_18,3,18,211.819,123.638,4.23262,1000000,277.919,3
3_18,3,18,202.422,104.843,3.76275,1000000,9.90624,3
3_18,3,18,211.53,123.059,4.21815,1000000,10.0404,3
3_18,3,18,203.164,106.328,3.79987,1000000,10.2257,3
3_18,3,18,209.523,119.046,4.11781,1000000,9.58034,3
3_18,3,18,209.191,118.382,4.10121,1000000,9.84567,3
3_18,3,18,209.357,118.715,4.10954,1000000,277.386,3
3_18,3,18,209.793,119.587,4.13134,1000000,275.749,3
3_19,3,19,210.167,120.333,4.28333,1000000,10.8474,3
3_19,3,19,209.338,118.675,4.24188,1000000,10.1007,3
3_19,3,19,205.729,111.457,4.06143,1000000,9.80494,3
3_19,3,19,209.235,118.469,4.23673,1000000,10.2976,3
3_19,3,19,206.377,112.754,4.09385,1000000,9.783,3
3_19,3,19,209.792,119.584,4.2646,1000000,10.1031,3
3_19,3,19,204.139,108.279,3.98197,1000000,389.047,3
3_19,3,19,209.661,119.323,4.25807,1000000,10.3098,3
3_19,3,19,207.63,115.26,4.15649,1000000,387.776,3
3_19,3,19,208.119,116.238,4.18096,1000000,10.3623,3
3_20,3,20,217.158,134.317,4.43292,1000000,10.6271,3
3_20,3,20,216.456,132.911,4.39778,1000000,10.8979,3
3_20,3,20,217.953,135.905,4.47263,1000000,10.0768,3
3_20,3,20,217.225,134.451,4.43627,1000000,10.2927,3
3_20,3,20,215.911,131.822,4.37056,1000000,10.2635,3
3_20,3,20,214.357,128.715,4.29287,1000000,10.492,3
3_20,3,20,209.748,119.497,4.06242,1000000,9.96593,3
3_20,3,20,216.693,133.387,4.40967,1000000,353.411,3
3_20,3,20,215.76,131.52,4.36299,1000000,10.4271,3
3_20,3,20,217.33,134.661,4.44152,1000000,9.96785,3
4_5,4,5,67.3024,34.6048,1.19012,1000000,5.32408,3
4_5,4,5,67.3024,34.6048,1.19012,1000000,5.2998,3
4_5,4,5,67.3024,34.6048,1.19012,1000000,5.29626,3
4_5,4,5,67.3024,34.6048,1.19012,1000000,5.31159,3
4_5,4,5,67.3024,34.6048,1.19012,1000000,5.31863,3
4_5,4,5,67.3024,34.6048,1.19012,1000000,5.32466,3
4_5,4,5,67.3024,34.6048,1.19012,1000000,5.28163,3
4_5,4,5,67.3024,34.6048,1.19012,1000000,5.27343,3
4_5,4,5,67.3024,34.6048,1.19012,1000000,5.32442,3
4_5,4,5,67.3024,34.6048,1.19012,1000000,5.37427,3
4_6,4,6,78.0244,56.0488,1.75122,1000000,5.76068,3
4_6,4,6,78.0244,56.0488,1.75122,1000000,5.81054,3
4_6,4,6,78.0244,56.0488,1.75122,1000000,5.82413,3
4_6,4,6,78.0244,56.0488,1.75122,1000000,5.98933,3
4_6,4,6,78.0244,56.0488,1.75122,1000000,5.74247,3
4_6,4,6,78.0244,56.0488,1.75122,1000000,5.85036,3
4_6,4,6,78.0244,56.0488,1.75122,1000000,6.07421,3
4_6,4,6,78.0244,56.0488,1.75122,1000000,5.86202,3
4_6,4,6,78.0244,56.0488,1.75122,1000000,5.77139,3
4_6,4,6,78.0244,56.0488,1.75122,1000000,5.76399,3
4_7,4,7,78.1791,56.3583,1.86729,1000000,5.51626,3
4_7,4,7,78.1791,56.3583,1.86729,1000000,5.65312,3
4_7,4,7,78.1791,56.3583,1.86729,1000000,5.57379,3
4_7,4,7,78.1791,56.3583,1.86729,1000000,5.65135,3
4_7,4,7,78.1791,56.3583,1.86729,1000000,5.60419,3
4_7,4,7,78.1791,56.3583,1.86729,1000000,5.71058,3
4_7,4,7,78.1791,56.3583,1.86729,1000000,5.60034,3
4_7,4,7,78.1791,56.3583,1.86729,1000000,5.6286,3
4_7,4,7,78.1791,56.3583,1.86729,1000000,5.59668,3
4_7,4,7,78.1791,56.3583,1.86729,1000000,5.65087,3
4_8,4,8,69.6393,39.2787,1.5403,1000000,6.75548,3
4_8,4,8,69.6393,39.2787,1.5403,1000000,6.71757,3
4_8,4,8,69.6393,39.2787,1.5403,1000000,6.65984,3
4_8,4,8,69.6393,39.2787,1.5403,1000000,6.90921,3
4_8,4,8,69.6393,39.2787,1.5403,1000000,6.71694,3
4_8,4,8,69.6393,39.2787,1.5403,1000000,6.73752,3
4_8,4,8,69.6393,39.2787,1.5403,1000000,6.6911,3
4_8,4,8,69.6393,39.2787,1.5403,1000000,6.88884,3
4_8,4,8,69.6393,39.2787,1.5403,1000000,6.72139,3
4_8,4,8,69.6393,39.2787,1.5403,1000000,6.78425,3
4_9,4,9,133.777,67.5543,2.26386,1000000,6.33866,3
4_9,4,9,133.777,67.5543,2.26386,1000000,6.40391,3
4_9,4,9,133.777,67.5543,2.26386,1000000,6.24247,3
4_9,4,9,133.777,67.5543,2.26386,1000000,6.29625,3
4_9,4,9,133.777,67.5543,2.26386,1000000,78.1944,3
4_9,4,9,133.777,67.5543,2.26386,1000000,6.15768,3
4_9,4,9,133.777,67.5543,2.26386,1000000,6.20672,3
4_9,4,9,133.777,67.5543,2.26386,1000000,6.16068,3
4_9,4,9,133.777,67.5543,2.26386,1000000,6.15077,3
4_9,4,9,133.777,67.5543,2.26386,1000000,76.6552,3
4_10,4,10,135.402,70.8039,2.33677,1000000,6.21792,3
4_10,4,10,135.402,70.8039,2.33677,1000000,6.24746,3
4_10,4,10,136.192,72.3844,2.37628,1000000,83.6146,3
4_10,4,10,135.402,70.8039,2.33677,1000000,6.3148,3
4_10,4,10,135.402,70.8039,2.33677,1000000,6.27775,3
4_10,4,10,136.192,72.3844,2.37628,1000000,6.25618,3
4_10,4,10,136.192,72.3844,2.37628,1000000,84.5544,3
4_10,4,10,136.192,72.3844,2.37628,1000000,84.0474,3
4_10,4,10,136.192,72.3844,2.37628,1000000,84.4331,3
4_10,4,10,135.402,70.8039,2.33677,1000000,84.1021,3
4_11,4,11,132.032,64.0635,2.32659,1000000,69.2215,3
4_11,4,11,131.384,62.7671,2.29418,1000000,70.2081,3
4_11,4,11,131.496,62.9912,2.29978,1000000,70.2095,3
4_11,4,11,131.397,62.7939,2.29485,1000000,6.8901,3
4_11,4,11,131.496,62.9912,2.29978,1000000,6.93708,3
4_11,4,11,131.443,62.886,2.29715,1000000,6.90638,3
4_11,4,11,131.496,62.9912,2.29978,1000000,6.90641,3
4_11,4,11,132.22,64.439,2.33598,1000000,70.1549,3
4_11,4,11,131.397,62.7939,2.29485,1000000,6.89422,3
4_11,4,11,132.22,64.439,2.33598,1000000,69.8484,3
4_12,4,12,135.074,70.1485,2.60371,1000000,6.49323,3
4_12,4,12,132.337,64.6747,2.46687,1000000,83.5763,3
4_12,4,12,133.805,67.6108,2.54027,1000000,83.7868,3
4_12,4,12,137.598,75.1955,2.72989,1000000,6.93395,3
4_12,4,12,133.956,67.9116,2.54779,1000000,83.7231,3
4_12,4,12,135.515,71.0309,2.62577,1000000,84.7577,3
4_12,4,12,134.249,68.4979,2.56245,1000000,6.49084,3
4_12,4,12,134.967,69.9344,2.59836,1000000,6.53441,3
4_12,4,12,135.515,71.0309,2.62577,1000000,6.57038,3
4_12,4,12,132.337,64.6747,2.46687,1000000,84.739,3
4_13,4,13,144.239,88.4788,3.1203,1000000,85.9298,3
4_13,4,13,144.345,88.6905,3.1256,1000000,91.1266,3
4_13,4,13,141.833,83.6661,2.99999,1000000,6.79462,3
4_13,4,13,142.494,84.9875,3.03302,1000000,6.83676,3
4_13,4,13,142.021,84.0425,3.0094,1000000,6.73081,3
4_13,4,13,144.117,88.2345,3.1142,1000000,6.83258,3
4_13,4,13,139.669,79.3375,2.89177,1000000,86.6708,3
4_13,4,13,137.938,75.8765,2.80525,1000000,85.489,3
4_13,4,13,141.806,83.6121,2.99864,1000000,85.8364,3
4_13,4,13,143.246,86.4929,3.07065,1000000,6.71094,3
4_14,4,14,198.063,96.1268,3.4365,1000000,169.387,3
4_14,4,14,198.604,97.2077,3.46352,1000000,173.129,3
4_14,4,14,200.125,100.25,3.53958,1000000,8.54276,3
4_14,4,14,198.121,96.2414,3.43937,1000000,170.314,3
4_14,4,14,200.84,101.68,3.57533,1000000,8.53472,3
4_14,4,14,194.969,89.9371,3.28176,1000000,8.96636,3
4_14,4,14,200.351,100.702,3.55089,1000000,8.76187,3
4_14,4,14,200.077,100.154,3.53719,1000000,8.46781,3
4_14,4,14,199.805,99.6103,3.52359,1000000,8.6668,3
4_14,4,14,197.084,94.168,3.38753,1000000,8.4604,3
4_15,4,15,143.6,87.2002,3.12167,1000000,135.895,3
4_15,4,15,142.982,85.965,3.09079,1000000,7.66682,3
4_15,4,15,141.296,82.5913,3.00645,1000000,7.71287,3
4_15,4,15,142.892,85.784,3.08627,1000000,7.99917,3
4_15,4,15,143.628,87.2554,3.12305,1000000,7.5586,3
4_15,4,15,141.758,83.5169,3.02959,1000000,7.73656,3
4_15,4,15,142.397,84.7932,3.0615,1000000,141.311,3
4_15,4,15,142.736,85.4724,3.07848,1000000,7.80413,3
4_15,4,15,143.051,86.1018,3.09421,1000000,136.221,3
4_15,4,15,141.758,83.5169,3.02959,1000000,7.84821,3
4_16,4,16,147.864,95.7283,3.50154,1000000,100.259,3
4_16,4,16,145.867,91.7343,3.40169,1000000,8.01041,3
4_16,4,16,147.462,94.9245,3.48145,1000000,89.447,3
4_16,4,16,146.796,93.5912,3.44811,1000000,88.7645,3
4_16,4,16,145.104,90.2075,3.36352,1000000,90.1968,3
4_16,4,16,145.428,90.8562,3.37974,1000000,90.7888,3
4_16,4,16,144.857,89.7149,3.35121,1000000,89.5112,3
4_16,4,16,147.448,94.896,3.48073,1000000,7.99756,3
4_16,4,16,145.419,90.8384,3.37929,1000000,8.02603,3
4_16,4,16,146.679,93.3584,3.44229,1000000,89.7843,3
4_17,4,17,146.471,92.9425,3.31523,1000000,120.786,3
4_17,4,17,144.566,89.1326,3.21998,1000000,8.26573,3
4_17,4,17,147.024,94.0472,3.34285,1000000,8.65171,3
4_17,4,17,145.864,91.7282,3.28487,1000000,8.26673,3
4_17,4,17,146.821,93.6428,3.33274,1000000,8.11754,3
4_17,4,17,146.244,92.4881,3.30387,1000000,8.22402,3
4_17,4,17,146.383,92.7667,3.31083,1000000,8.02066,3
4_17,4,17,146.791,93.582,3.33122,1000000,8.08044,3
4_17,4,17,146.169,92.3381,3.30012,1000000,7.86387,3
4_17,4,17,147.848,95.697,3.38409,1000000,8.04632,3
4_18,4,18,152.192,104.383,3.61791,1000000,8.31764,3
4_18,4,18,151.185,102.37,3.56758,1000000,8.34407,3
4_18,4,18,153.662,107.324,3.69144,1000000,8.43255,3
4_18,4,18,149.354,98.7075,3.47602,1000000,8.24231,3
4_18,4,18,152.112,104.223,3.61391,1000000,136.212,3
4_18,4,18,154.359,108.718,3.72629,1000000,8.28462,3
4_18,4,18,152.374,104.748,3.62703,1000000,137.561,3
4_18,4,18,153.974,107.949,3.70705,1000000,137.247,3
4_18,4,18,154.778,109.555,3.74722,1000000,135.855,3
4_18,4,18,151.267,102.534,3.57167,1000000,8.42741,3
4_19,4,19,164.001,128.002,4.45006,1000000,8.74096,3
4_19,4,19,158.301,116.602,4.16505,1000000,103.009,3
4_19,4,19,162.41,124.82,4.37051,1000000,8.55836,3
4_19,4,19,162.981,125.961,4.39903,1000000,8.43052,3
4_19,4,19,164.102,128.204,4.4551,1000000,8.53881,3
4_19,4,19,160.559,121.118,4.27795,1000000,8.54895,3
4_19,4,19,159.535,119.07,4.22674,1000000,8.52202,3
4_19,4,19,156.429,112.858,4.07146,1000000,8.46452,3
4_19,4,19,163.683,127.365,4.43413,1000000,116.214,3
4_19,4,19,162.917,125.834,4.39585,1000000,8.47584,3
4_20,4,20,168.838,137.675,4.72522,1000000,8.81555,3
4_20,4,20,165.326,130.652,4.54964,1000000,108.725,3
4_20,4,20,165.031,130.062,4.53489,1000000,8.78255,3
4_20,4,20,167.923,135.847,4.6795,1000000,109.369,3
4_20,4,20,165.671,131.343,4.5669,1000000,8.76531,3
4_20,4,20,167.55,135.101,4.66086,1000000,8.78061,3
4_20,4,20,165.652,131.303,4.56591,1000000,8.94343,3
4_20,4,20,166.878,133.755,4.62722,1000000,8.88044,3
4_20,4,20,169.793,139.587,4.773,1000000,110.703,3
4_20,4,20,166.949,133.898,4.63078,1000000,8.74803,3
