Instance,M,N,Objective,Distance,Time,TotalIteration,ElapsedTime,AlgFlag
2_8,2,8,78.4441,56.8882,2.00554,4600,1.96036,8
2_8,2,8,78.4441,56.8882,2.00554,4600,1.97622,8
2_9,2,9,76.9759,53.9518,1.89879,4610,2.14382,8
2_9,2,9,76.9759,53.9518,1.89879,4610,2.10396,8
2_9,2,9,76.9759,53.9518,1.89879,4610,2.11285,8
2_9,2,9,76.9759,53.9518,1.89879,4610,2.08779,8
2_9,2,9,76.9759,53.9518,1.89879,4610,2.09413,8
2_9,2,9,76.9759,53.9518,1.89879,4610,2.09194,8
2_9,2,9,76.9759,53.9518,1.89879,4610,2.08969,8
2_9,2,9,76.9759,53.9518,1.89879,4610,2.12757,8
2_9,2,9,76.9759,53.9518,1.89879,4610,2.08852,8
2_9,2,9,76.9759,53.9518,1.89879,4610,2.10102,8
2_10,2,10,136.332,72.6641,2.4416,4625,3.0456,8
2_10,2,10,94.8797,89.7594,2.86898,4620,1.97536,8
2_10,2,10,89.0347,78.0695,2.57674,4622,2.1199,8
2_10,2,10,91.5015,83.0029,2.70007,4626,2.02185,8
2_10,2,10,91.5015,83.0029,2.70007,4625,2.02157,8
2_10,2,10,97.0962,94.1923,2.97981,4620,1.85208,8
2_10,2,10,93.4294,86.8588,2.79647,4621,2.01833,8
2_10,2,10,91.5015,83.0029,2.70007,4621,2.01598,8
2_10,2,10,91.5015,83.0029,2.70007,4622,2.04956,8
2_10,2,10,89.0347,78.0695,2.57674,4622,2.11458,8
2_11,2,11,89.4277,78.8554,2.64638,4632,2.30649,8
2_11,2,11,133.439,66.8785,2.34696,4639,3.23105,8
2_11,2,11,133.439,66.8785,2.34696,4636,3.21246,8
2_11,2,11,133.439,66.8785,2.34696,4636,3.23706,8
2_11,2,11,91.5043,83.0085,2.75021,4632,2.2348,8
2_11,2,11,89.8223,79.6447,2.66612,4631,2.31698,8
2_11,2,11,89.4277,78.8554,2.64638,4631,2.27807,8
2_11,2,11,93.9466,87.8932,2.87233,4632,2.14567,8
2_11,2,11,91.5043,83.0085,2.75021,4634,2.18631,8
2_11,2,11,89.4277,78.8554,2.64638,4632,2.27655,8
2_12,2,12,140.139,80.2789,2.85697,4651,3.36835,8
2_12,2,12,140.139,80.2789,2.85697,4644,3.34864,8
2_12,2,12,139.202,78.4043,2.81011,4647,3.3171,8
2_12,2,12,140.139,80.2789,2.85697,4640,3.38969,8
2_12,2,12,140.139,80.2789,2.85697,4644,3.34317,8
2_12,2,12,140.139,80.2789,2.85697,4644,3.35386,8
2_12,2,12,139.202,78.4043,2.81011,4649,3.31054,8
