Instance,M,N,Objective,Distance,Time,TotalIteration,ElapsedTime,AlgFlag
NYC_2_060,2,60,232.452,164.905,6.73095,1000000,21.0574,3
NYC_2_060,2,60,274.583,149.166,6.33749,1000000,85.834,3
NYC_2_060,2,60,278.59,157.18,6.53782,1000000,24.0856,3
NYC_2_060,2,60,276.398,152.796,6.42822,1000000,65.8118,3
NYC_2_060,2,60,276.72,153.44,6.44432,1000000,25.2962,3
NYC_2_060,2,60,277.681,155.363,6.4924,1000000,113.949,3
NYC_2_060,2,60,276.443,152.885,6.43047,1000000,28.5143,3
NYC_2_060,2,60,276.985,153.971,6.4576,1000000,48.4522,3
NYC_2_100,2,100,494.749,289.497,12.0041,1000000,162.424,3
NYC_2_100,2,100,453.103,306.206,12.4218,1000000,123.754,3
NYC_2_100,2,100,491.164,282.327,11.8249,1000000,115.963,3
NYC_2_100,2,100,492.465,284.93,11.8899,1000000,50.3488,3
NYC_2_100,2,100,492.615,285.23,11.8974,61900,600.504,3
NYC_2_100,2,100,450.662,301.324,12.2998,1000000,46.1801,3
NYC_2_100,2,100,492.749,285.497,11.9041,1000000,44.3815,3
NYC_2_100,2,100,456.589,313.177,12.5961,1000000,557.748,3
NYC_2_100,2,100,452.244,304.487,12.3788,1000000,470.381,3
NYC_2_100,2,100,491.009,282.018,11.8171,1000000,45.2852,3
NYC_2_150,2,150,744.079,488.158,19.4289,1000000,186.567,3
NYC_2_150,2,150,723.237,446.475,18.3869,26900,601.254,3
NYC_2_150,2,150,741.415,482.83,19.2958,1000000,73.3311,3
NYC_2_150,2,150,733.253,466.507,18.8877,1000000,69.5275,3
NYC_2_150,2,150,745.127,490.254,19.4814,1000000,366.568,3
NYC_2_150,2,150,732.606,465.212,18.8553,22300,600.761,3
NYC_2_150,2,150,735.106,470.212,18.9803,32200,602.607,3
NYC_2_150,2,150,748.059,496.119,19.628,1000000,97.1305,3
NYC_2_150,2,150,733.791,467.582,18.9145,1000000,86.5187,3
NYC_2_150,2,150,746.003,492.006,19.5252,1000000,211.054,3
NYC_2_250,2,250,1216.78,733.553,30.3138,1000000,461.622,3
NYC_2_250,2,250,1179.7,759.402,30.9601,28700,600.274,3
NYC_2_250,2,250,1208.75,717.503,29.9126,1000000,386.351,3
NYC_2_250,2,250,1127.65,755.31,30.8577,14500,602.222,3
NYC_2_250,2,250,1176.27,752.541,30.7885,1000000,141.485,3
NYC_2_250,2,250,1130.91,761.811,31.0203,20500,602.624,3
NYC_2_250,2,250,1131.65,763.303,31.0576,18500,605.522,3
NYC_2_250,2,250,1151.65,703.307,29.5577,17900,604.92,3
NYC_2_250,2,250,1205.6,811.198,32.2549,1000000,139.286,3
NYC_2_250,2,250,1047.43,694.863,29.3466,1000000,162.518,3
NYC_2_400,2,400,2133.62,1267.23,50.8724,21800,606.147,3
NYC_2_400,2,400,1992.12,1284.24,51.2978,1000000,384.89,3
NYC_2_400,2,400,2105.84,1211.68,49.4837,17900,602.63,3
NYC_2_400,2,400,2017.91,1235.82,50.0871,1000000,228.094,3
NYC_2_400,2,400,2138.03,1276.07,51.0934,13700,604.028,3
NYC_2_400,2,400,2122.46,1244.92,50.3146,1000000,288.503,3
NYC_2_400,2,400,2139.18,1278.36,51.1507,1000000,208.337,3
NYC_2_400,2,400,2116.23,1232.46,50.0032,1000000,222.981,3
NYC_2_400,2,400,2010.5,1221,49.7167,20800,601.638,3
NYC_2_400,2,400,2071.12,1242.23,50.2475,1000000,314.369,3
NYC_3_030,3,30,139.052,78.1036,3.59426,1000000,304.342,3
NYC_3_030,3,30,139.94,79.8803,3.63867,1000000,11.9672,3
NYC_3_030,3,30,137.676,75.352,3.52547,1000000,300.758,3
NYC_3_030,3,30,139.242,78.4845,3.60378,1000000,296.637,3
NYC_3_030,3,30,141.105,82.2093,3.6969,1000000,11.6465,3
NYC_3_030,3,30,135.517,71.0342,3.41752,1000000,297.884,3
NYC_3_030,3,30,139.37,78.7397,3.61016,1000000,11.406,3
NYC_3_030,3,30,139.723,79.4455,3.6278,1000000,11.4147,3
NYC_3_030,3,30,137.523,75.0452,3.5178,1000000,303.373,3
NYC_3_030,3,30,140.022,80.0438,3.64276,1000000,11.6525,3
NYC_3_060,3,60,278.575,157.151,6.89544,1000000,86.8404,3
NYC_3_060,3,60,278.822,157.643,6.90775,1000000,25.8421,3
NYC_3_060,3,60,276.341,152.682,6.78372,1000000,25.6235,3
NYC_3_060,3,60,279.716,159.432,6.95247,1000000,30.2841,3
NYC_3_060,3,60,230.022,160.045,6.96778,1000000,109.314,3
NYC_3_060,3,60,276.713,153.426,6.80231,1000000,26.3282,3
NYC_3_060,3,60,242.795,185.591,7.60644,1000000,131.06,3
NYC_3_060,3,60,273.697,147.395,6.65154,375300,600.03,3
NYC_3_060,3,60,225.043,150.087,6.71883,1000000,172.743,3
NYC_3_060,3,60,274.564,149.128,6.69488,1000000,48.338,3
NYC_3_100,3,100,409.972,319.945,12.4653,1000000,163.051,3
NYC_3_100,3,100,414.133,328.266,12.6733,1000000,109.457,3
NYC_3_100,3,100,422.309,244.618,10.5821,1000000,46.8174,3
NYC_3_100,3,100,427.628,255.255,10.848,1000000,101.357,3
NYC_3_100,3,100,424.363,248.726,10.6848,1000000,63.8186,3
NYC_3_100,3,100,427.052,254.105,10.8193,1000000,42.9096,3
NYC_3_100,3,100,430.191,260.382,10.9762,1000000,80.8764,3
NYC_3_100,3,100,419.494,238.988,10.4414,46900,600.904,3
NYC_3_100,3,100,387.287,274.574,11.331,1000000,43.9577,3
NYC_3_100,3,100,430.421,260.842,10.9877,1000000,59.5719,3
NYC_3_150,3,150,722.493,444.986,18.9996,1000000,94.9752,3
NYC_3_150,3,150,727.066,454.131,19.2283,1000000,241.43,3
NYC_3_150,3,150,728.984,457.968,19.3242,24000,601.545,3
NYC_3_150,3,150,716.882,433.765,18.7191,1000000,96.2234,3
NYC_3_150,3,150,719.021,438.041,18.826,1000000,542.081,3
